antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'ExternalHardDisks', 'PenDrives'})","frozenset({'SteamIrons', 'In-Ear'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'In-Ear', 'PenDrives'})","frozenset({'SteamIrons', 'ExternalHardDisks'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'ExternalHardDisks', 'In-Ear'})","frozenset({'SteamIrons', 'PenDrives'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'USBCables', 'ExternalHardDisks', 'PenDrives'})",frozenset({'In-Ear'}),0.005025125628140704,0.07035175879396985,0.005025125628140704,1.0,14.214285714285715,0.004671599202040353,inf,0.9343434343434345
"frozenset({'In-Ear', 'USBCables', 'PenDrives'})",frozenset({'ExternalHardDisks'}),0.005025125628140704,0.03015075376884422,0.005025125628140704,1.0,33.16666666666667,0.004873614302669124,inf,0.9747474747474748
"frozenset({'In-Ear', 'ExternalHardDisks', 'PenDrives'})",frozenset({'USBCables'}),0.005025125628140704,0.19597989949748743,0.005025125628140704,1.0,5.102564102564103,0.00404030201257544,inf,0.8080808080808081
"frozenset({'USBCables', 'ExternalHardDisks', 'In-Ear'})",frozenset({'PenDrives'}),0.005025125628140704,0.035175879396984924,0.005025125628140704,1.0,28.42857142857143,0.004848362415090528,inf,0.9696969696969698
"frozenset({'USBCables', 'PenDrives'})","frozenset({'ExternalHardDisks', 'In-Ear'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'ExternalHardDisks', 'PenDrives'})","frozenset({'USBCables', 'In-Ear'})",0.005025125628140704,0.02512562814070352,0.005025125628140704,1.0,39.8,0.004898866190247721,inf,0.9797979797979799
"frozenset({'In-Ear', 'PenDrives'})","frozenset({'USBCables', 'ExternalHardDisks'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'USBCables', 'ExternalHardDisks'})","frozenset({'In-Ear', 'PenDrives'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'ExternalHardDisks', 'In-Ear'})","frozenset({'USBCables', 'PenDrives'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'USBCables', 'SteamIrons', 'ExternalHardDisks'})",frozenset({'In-Ear'}),0.005025125628140704,0.07035175879396985,0.005025125628140704,1.0,14.214285714285715,0.004671599202040353,inf,0.9343434343434345
"frozenset({'USBCables', 'SteamIrons', 'In-Ear'})",frozenset({'ExternalHardDisks'}),0.005025125628140704,0.03015075376884422,0.005025125628140704,1.0,33.16666666666667,0.004873614302669124,inf,0.9747474747474748
"frozenset({'SteamIrons', 'In-Ear', 'ExternalHardDisks'})",frozenset({'USBCables'}),0.005025125628140704,0.19597989949748743,0.005025125628140704,1.0,5.102564102564103,0.00404030201257544,inf,0.8080808080808081
"frozenset({'USBCables', 'ExternalHardDisks', 'In-Ear'})",frozenset({'SteamIrons'}),0.005025125628140704,0.020100502512562814,0.005025125628140704,1.0,49.75,0.004924118077826317,inf,0.9848484848484849
"frozenset({'USBCables', 'SteamIrons'})","frozenset({'ExternalHardDisks', 'In-Ear'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'SteamIrons', 'ExternalHardDisks'})","frozenset({'USBCables', 'In-Ear'})",0.005025125628140704,0.02512562814070352,0.005025125628140704,1.0,39.8,0.004898866190247721,inf,0.9797979797979799
"frozenset({'SteamIrons', 'In-Ear'})","frozenset({'USBCables', 'ExternalHardDisks'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'USBCables', 'ExternalHardDisks'})","frozenset({'SteamIrons', 'In-Ear'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'ExternalHardDisks', 'In-Ear'})","frozenset({'USBCables', 'SteamIrons'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'USBCables', 'SteamIrons', 'ExternalHardDisks'})",frozenset({'PenDrives'}),0.005025125628140704,0.035175879396984924,0.005025125628140704,1.0,28.42857142857143,0.004848362415090528,inf,0.9696969696969698
"frozenset({'USBCables', 'SteamIrons', 'PenDrives'})",frozenset({'ExternalHardDisks'}),0.005025125628140704,0.03015075376884422,0.005025125628140704,1.0,33.16666666666667,0.004873614302669124,inf,0.9747474747474748
"frozenset({'SteamIrons', 'PenDrives', 'ExternalHardDisks'})",frozenset({'USBCables'}),0.005025125628140704,0.19597989949748743,0.005025125628140704,1.0,5.102564102564103,0.00404030201257544,inf,0.8080808080808081
"frozenset({'USBCables', 'ExternalHardDisks', 'PenDrives'})",frozenset({'SteamIrons'}),0.005025125628140704,0.020100502512562814,0.005025125628140704,1.0,49.75,0.004924118077826317,inf,0.9848484848484849
"frozenset({'USBCables', 'SteamIrons'})","frozenset({'ExternalHardDisks', 'PenDrives'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'SteamIrons', 'ExternalHardDisks'})","frozenset({'USBCables', 'PenDrives'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'SteamIrons', 'PenDrives'})","frozenset({'USBCables', 'ExternalHardDisks'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'USBCables', 'ExternalHardDisks'})","frozenset({'SteamIrons', 'PenDrives'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'USBCables', 'PenDrives'})","frozenset({'SteamIrons', 'ExternalHardDisks'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'ExternalHardDisks', 'PenDrives'})","frozenset({'USBCables', 'SteamIrons'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'USBCables', 'SteamIrons', 'PenDrives'})",frozenset({'In-Ear'}),0.005025125628140704,0.07035175879396985,0.005025125628140704,1.0,14.214285714285715,0.004671599202040353,inf,0.9343434343434345
"frozenset({'In-Ear', 'USBCables', 'PenDrives'})",frozenset({'SteamIrons'}),0.005025125628140704,0.020100502512562814,0.005025125628140704,1.0,49.75,0.004924118077826317,inf,0.9848484848484849
"frozenset({'In-Ear', 'SteamIrons', 'PenDrives'})",frozenset({'USBCables'}),0.005025125628140704,0.19597989949748743,0.005025125628140704,1.0,5.102564102564103,0.00404030201257544,inf,0.8080808080808081
"frozenset({'USBCables', 'SteamIrons', 'In-Ear'})",frozenset({'PenDrives'}),0.005025125628140704,0.035175879396984924,0.005025125628140704,1.0,28.42857142857143,0.004848362415090528,inf,0.9696969696969698
"frozenset({'USBCables', 'PenDrives'})","frozenset({'SteamIrons', 'In-Ear'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'SteamIrons', 'PenDrives'})","frozenset({'USBCables', 'In-Ear'})",0.005025125628140704,0.02512562814070352,0.005025125628140704,1.0,39.8,0.004898866190247721,inf,0.9797979797979799
"frozenset({'In-Ear', 'PenDrives'})","frozenset({'USBCables', 'SteamIrons'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'USBCables', 'SteamIrons'})","frozenset({'In-Ear', 'PenDrives'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'SteamIrons', 'In-Ear'})","frozenset({'USBCables', 'PenDrives'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'USBCables', 'SteamIrons', 'In-Ear', 'ExternalHardDisks'})",frozenset({'PenDrives'}),0.005025125628140704,0.035175879396984924,0.005025125628140704,1.0,28.42857142857143,0.004848362415090528,inf,0.9696969696969698
"frozenset({'PenDrives', 'USBCables', 'SteamIrons', 'In-Ear'})",frozenset({'ExternalHardDisks'}),0.005025125628140704,0.03015075376884422,0.005025125628140704,1.0,33.16666666666667,0.004873614302669124,inf,0.9747474747474748
"frozenset({'USBCables', 'SteamIrons', 'PenDrives', 'ExternalHardDisks'})",frozenset({'In-Ear'}),0.005025125628140704,0.07035175879396985,0.005025125628140704,1.0,14.214285714285715,0.004671599202040353,inf,0.9343434343434345
"frozenset({'PenDrives', 'USBCables', 'ExternalHardDisks', 'In-Ear'})",frozenset({'SteamIrons'}),0.005025125628140704,0.020100502512562814,0.005025125628140704,1.0,49.75,0.004924118077826317,inf,0.9848484848484849
"frozenset({'PenDrives', 'SteamIrons', 'In-Ear', 'ExternalHardDisks'})",frozenset({'USBCables'}),0.005025125628140704,0.19597989949748743,0.005025125628140704,1.0,5.102564102564103,0.00404030201257544,inf,0.8080808080808081
"frozenset({'USBCables', 'SteamIrons', 'In-Ear'})","frozenset({'ExternalHardDisks', 'PenDrives'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'USBCables', 'SteamIrons', 'ExternalHardDisks'})","frozenset({'PenDrives', 'In-Ear'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'USBCables', 'SteamIrons', 'PenDrives'})","frozenset({'ExternalHardDisks', 'In-Ear'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'USBCables', 'ExternalHardDisks', 'In-Ear'})","frozenset({'SteamIrons', 'PenDrives'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'PenDrives', 'USBCables', 'In-Ear'})","frozenset({'SteamIrons', 'ExternalHardDisks'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'USBCables', 'ExternalHardDisks', 'PenDrives'})","frozenset({'SteamIrons', 'In-Ear'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'SteamIrons', 'In-Ear', 'ExternalHardDisks'})","frozenset({'USBCables', 'PenDrives'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'PenDrives', 'SteamIrons', 'In-Ear'})","frozenset({'USBCables', 'ExternalHardDisks'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'SteamIrons', 'PenDrives', 'ExternalHardDisks'})","frozenset({'USBCables', 'In-Ear'})",0.005025125628140704,0.02512562814070352,0.005025125628140704,1.0,39.8,0.004898866190247721,inf,0.9797979797979799
"frozenset({'PenDrives', 'ExternalHardDisks', 'In-Ear'})","frozenset({'USBCables', 'SteamIrons'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'USBCables', 'SteamIrons'})","frozenset({'PenDrives', 'ExternalHardDisks', 'In-Ear'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'USBCables', 'ExternalHardDisks'})","frozenset({'PenDrives', 'SteamIrons', 'In-Ear'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'USBCables', 'PenDrives'})","frozenset({'SteamIrons', 'In-Ear', 'ExternalHardDisks'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'SteamIrons', 'In-Ear'})","frozenset({'USBCables', 'ExternalHardDisks', 'PenDrives'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'SteamIrons', 'ExternalHardDisks'})","frozenset({'PenDrives', 'USBCables', 'In-Ear'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'SteamIrons', 'PenDrives'})","frozenset({'USBCables', 'ExternalHardDisks', 'In-Ear'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'ExternalHardDisks', 'In-Ear'})","frozenset({'USBCables', 'SteamIrons', 'PenDrives'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'PenDrives', 'In-Ear'})","frozenset({'USBCables', 'SteamIrons', 'ExternalHardDisks'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'ExternalHardDisks', 'PenDrives'})","frozenset({'USBCables', 'SteamIrons', 'In-Ear'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
